logFC	AveExpr	t	P.Value	adj.P.Val	B
MESDC1	0.0641974742736943	6.65038788233155	0.232066829900856	0.818795061175821	0.917749706388453	-6.12675719901489
ZFX /// ZFY	-0.135184954630792	4.65322152771377	-0.231988305592161	0.818855231845534	0.917773412104215	-6.12677541427277
GRIP1	0.0346321597285974	5.33668742356148	0.231844646871344	0.818965315902711	0.917798445716745	-6.12680872287089
UBE2W	-0.0385254343277122	5.67435083342609	-0.23178485514079	0.819011134761991	0.917798445716745	-6.12682258008707
EEPD1	0.0290560412155321	5.23812124086995	0.231721681812124	0.819059545687457	0.917798445716745	-6.12683721715406
CAMK4	-0.0454608004739777	4.66092553411879	-0.231668926818055	0.819099973412709	0.917798445716745	-6.12684943728439
NAA25	0.0493376022236416	7.44107967716585	0.23162787394829	0.81913143380877	0.917798445716745	-6.12685894482819
FRMPD1	0.0443131548384859	4.12200129745285	0.231576495763178	0.819170807332816	0.917798445716745	-6.12687084127846
GNB2	-0.0505616767871165	8.01008871076414	-0.23155919969065	0.819184062238411	0.917798445716745	-6.12687484553683
TMEM208	-0.0450062781192858	8.20455507219573	-0.231551786131899	0.819189743662059	0.917798445716745	-6.12687656177787
ATP6V1G2-DDX39B /// DDX39B /// SNORD84	-0.039861115166482	9.42380990059184	-0.231482574731443	0.819242784711536	0.917814151491632	-6.12689258160095
AP001189.4	0.0365192827490975	3.55902418210308	0.231322927547016	0.81936513578072	0.91790750147952	-6.12692951572543
RP11-440L14.3	0.0307793799979437	5.2370496821057	0.231209191301887	0.819452304318219	0.917961430632717	-6.12695581296812
SFPQ	-0.0332390042728518	9.20291832994746	-0.231009732020945	0.819605177593825	0.91808240349211	-6.12700189939156
PCBD1	0.0432683380841799	8.21977088291296	0.23096643449677	0.819638363457795	0.91808240349211	-6.12701189835342
DDX11-AS1	-0.0228300134548592	2.80579597462265	-0.230902822581294	0.819687120140336	0.918093293285428	-6.12702658526069
GOLGB1	0.0238752944972671	9.55229849918592	0.230650498568581	0.819880526533675	0.91825557526731	-6.12708480294169
KLK4	0.0900624845578924	8.54579305878828	0.230594949093558	0.819923106796693	0.91825557526731	-6.12709761114062
KDM4B /// LOC100507022	0.0796303785769933	7.05018297139118	0.230534809611453	0.819969206074873	0.91825557526731	-6.12711147421128
CCT8L2	0.0328252504498617	3.64974759481389	0.230510065268013	0.819988173781433	0.91825557526731	-6.12711717711671
FAM208B	0.0260010148215466	6.30565703846588	0.23041115463715	0.820063994576505	0.918268700340755	-6.12713996727503
PRIM2 /// PRIM2B	-0.0654348462129721	4.1458442860798	-0.230392912626385	0.820077978344284	0.918268700340755	-6.12714416938367
NLGN2	-0.0303439926551932	5.35028105184488	-0.230279022465471	0.820165284450063	0.918322740658168	-6.127170396884
EIF5 /// SNORA28	-0.0848595322492737	4.81278726161924	-0.230116140330424	0.820290151066278	0.918415335136644	-6.12720788421805
ZNF560	0.022511749440816	2.25115450645629	0.230060286359098	0.820332970250044	0.918415335136644	-6.12722073293881
OR10A4	-0.0421162135305527	3.72998095193951	-0.230018341735129	0.820365126525755	0.918415335136644	-6.1272303798955
GUCY2C	0.0299669146023848	3.82479637315181	0.229825262990762	0.820513151905301	0.918537331404697	-6.12727476403226
MUTYH	0.0375305017396753	7.76008526048871	0.229579233527796	0.82070178233841	0.918704769910971	-6.1273312665442
COX15	-0.0293224219378895	7.59539839920641	-0.229180792650853	0.821007290022278	0.919003020241956	-6.12742264380331
HOMER1	0.0494768657386047	6.73084002268247	0.229025865831576	0.821126089266568	0.919092258104492	-6.12745813163639
GIPC1	-0.0250409497554155	7.93942067723419	-0.228939260301576	0.821192501068813	0.919101332411694	-6.12747795926328
NUB1	0.0208503489521496	8.0889823797698	0.228901957852865	0.821221106166123	0.919101332411694	-6.12748649705518
DLG3-AS1	0.10463304669562	4.53588755180765	0.228862416205323	0.821251428654939	0.919101332411694	-6.12749554584446
TBC1D17	-0.0297446613786447	6.58229873371747	-0.228770487834243	0.821321924980976	0.919136493103324	-6.12751657690619
FAM115C /// FAM115D /// LOC101928422	0.0374827124296092	3.08625440685209	0.228570650647986	0.821475177770293	0.919264258309891	-6.12756226598932
NDUFV2-AS1	0.0536826976402423	5.26318783724221	0.228495006576591	0.82153319023081	0.919270280473318	-6.12757955024769
PIGG	0.030513959871406	6.91853396554872	0.228458578137965	0.821561128066931	0.919270280473318	-6.12758787191744
ARL14	0.0259718102810013	2.80457442987149	0.228410744523643	0.821597813173028	0.919270280473318	-6.1275987969679
RP11-274B18.4	0.0269905744859962	2.36963475338681	0.228270372371348	0.821705471420616	0.919308398264775	-6.12763084439896
SRGAP2B /// SRGAP2C /// SRGAP2C	0.0908912484206189	6.96653710031265	0.228240983856382	0.821728011362619	0.919308398264775	-6.1276375514142
FAM47A	-0.0346032220800297	2.40403068632415	-0.228213436072249	0.821749139673411	0.919308398264775	-6.1276438375599
PTGES	-0.0629750654464613	6.34048217094533	-0.228157479857376	0.821792056812551	0.919312683768428	-6.12765660391926
OR12D3	-0.0324778286244278	2.64996935824296	-0.22794567612101	0.821954510632856	0.919450684394787	-6.12770489854709
SLC22A5	0.0287921464325688	7.34821472010075	0.227842012243941	0.822034023991707	0.919460697542557	-6.12772851930125
TRAPPC2L	0.0285561312120219	6.71265948554089	0.227820751919787	0.822050331552319	0.919460697542557	-6.12773336233811
BC031864 /// LOC100507330 /// RP11-588H23.3	0.0213728320691494	2.69712652205887	0.227781108208956	0.822080740162519	0.919460697542557	-6.12774239185362
TMEM196	0.0262239528299859	2.62082380938011	0.227682223089039	0.822156591000814	0.919501807909612	-6.12776490777489
AK130486	-0.0566329682117701	4.95028979547848	-0.22760870668546	0.822212983664937	0.91952115333552	-6.1277816409933
SLC25A39	0.0510411945047717	7.65794161381328	0.227496740133114	0.822298872409752	0.919573482268798	-6.12780711560082
PARD6B	0.0207358120118141	3.51016347058869	0.227371571797258	0.822394890858468	0.91963713369425	-6.12783557911505
UBL4B	-0.0217305518451919	2.55057409858659	-0.227247745368802	0.822489882723945	0.919699631152761	-6.12786372214439
AIDA	0.0707264264394983	8.88230025822602	0.227118785457179	0.822588815648693	0.919766529311018	-6.1278930156902
UBE2K	-0.030052878175618	9.25403714962499	-0.227006770136427	0.822674751816562	0.919783518134765	-6.12791844680889
MKRN3	-0.0351540115479375	2.92244779798472	-0.226940164247367	0.822725851757663	0.919783518134765	-6.12793356259407
RBMX2	-0.0244496929185357	8.16318017864373	-0.226920783612045	0.822740720704666	0.919783518134765	-6.1279379600779
LOC284933	0.0278451761196468	2.74007285085365	0.226895087161729	0.822760435290703	0.919783518134765	-6.12794379004988
ARAP3	-0.0323175519055788	5.28262482233364	-0.22682605444943	0.822813398506697	0.919799008216612	-6.12795944883562
LRRC19	-0.0408927146705457	3.37793835539325	-0.226539585228377	0.823033192436227	0.919952901313907	-6.12802437839907
PLCD3	-0.0319550727143856	5.35863452566442	-0.226511704516886	0.823054584750232	0.919952901313907	-6.12803069333161
LRRN2	0.0378267162288818	3.85285681593723	0.226493691685057	0.823068405712098	0.919952901313907	-6.12803477279548
ACER3	-0.0385924805859365	6.37960466669239	-0.226230761507519	0.82327015460555	0.920019621762259	-6.12809428328436
EIF3M	0.0313764420419118	7.20382297502104	0.226146630601857	0.823334711723658	0.920019621762259	-6.12811331059141
KLF4	-0.080246696766474	8.94913406454774	-0.226068269982813	0.823394842218552	0.920019621762259	-6.12813102653997
CXCR4	-0.0920184415949344	8.00882782306893	-0.226025679799122	0.823427524521106	0.920019621762259	-6.12814065286448
RP11-203B7.2	0.0329110997003728	2.57089805619399	0.225996019240811	0.823450285249957	0.920019621762259	-6.12814735574157
GLUD1	-0.05252566741863	9.83482933497673	-0.225994552118236	0.823451411085205	0.920019621762259	-6.12814768726833
C19orf66	0.0390227350526933	7.71465851901272	0.225948823527157	0.823486502322858	0.920019621762259	-6.12815801951793
ARL1	-0.0352900396268585	9.33111070974615	-0.22593409320044	0.823497806171887	0.920019621762259	-6.12816134735189
SLC38A3	0.0334412555245193	3.90020190825772	0.225913663841303	0.823513483444743	0.920019621762259	-6.12816596233797
DPY19L1P1	-0.0394418055797928	6.84747807051509	-0.225906130686674	0.823519264326566	0.920019621762259	-6.12816766397057
ZNF155	-0.0407701690877584	6.08889432997619	-0.225455487791356	0.823865102747783	0.920362269242322	-6.12826935510833
FCGR2B	0.0870910498694286	5.25704332393911	0.225261888788589	0.824013688388604	0.920453512987166	-6.12831298022368
PRR23D1 /// PRR23D2	-0.0311651433834064	2.5037523494906	-0.225247085953415	0.824025049721844	0.920453512987166	-6.12831631432322
SNX31	0.143098858582816	4.61184616250991	0.225195226794071	0.824064852490182	0.9204542589433	-6.12832799304185
XPNPEP2	0.0248418872305633	2.9913576138286	0.225019434204441	0.824199779848177	0.920561250927397	-6.12836756175037
CARTPT	-0.183040857244146	5.90230635200114	-0.224862240967421	0.824320436240392	0.920617772287858	-6.12840291794361
LOC100996457	-0.0417530092033806	6.83936521161188	-0.224846771637336	0.824332310233921	0.920617772287858	-6.12840639600542
FDXACB1	0.0618277603961796	4.51833000047048	0.224800522596009	0.824367810465755	0.920617772287858	-6.12841679303369
TAPT1-AS1	-0.0613433052543794	6.61032709137065	-0.2246709842626	0.824467244655095	0.92068510085879	-6.12844590260781
ADIPOR1	0.044133088160606	8.94783197557618	0.224560862107499	0.82455177728271	0.920735783207014	-6.12847063589334
TRIM8	-0.019259387205588	7.41759281920481	-0.224396418883439	0.82467801224598	0.920799185604287	-6.1285075471593
TIMM44	-0.0260934531822834	6.16462701834173	-0.224384899041013	0.824686855644316	0.920799185604287	-6.12851013191869
OR7A17	-0.0360408151021298	3.76741543260282	-0.224218787793443	0.824814376360498	0.920864189572457	-6.12854738837759
GPR150	-0.0401377290918044	4.21453346553757	-0.224207060581608	0.824823379324955	0.920864189572457	-6.1285500175919
ZIC1	0.026052789622727	3.7950605216933	0.224028701146075	0.82496030867164	0.92096064064708	-6.12858998850921
PCGF1	0.0363791955329237	8.18189677786979	0.223917715606902	0.825045516907368	0.92096064064708	-6.12861484474854
C9orf66	0.0731504480323329	4.85879683070398	0.22390300144409	0.825056813751339	0.92096064064708	-6.12861813920157
CDK5	-0.0521552017342328	6.45786556167283	-0.223823368106453	0.825117953168067	0.92096064064708	-6.12863596510881
RP11-53O19.3	0.037558588277031	8.22998403409705	0.223794490125207	0.825140124854186	0.92096064064708	-6.12864242788064
AMOTL1	-0.0597629361727272	7.63627319442283	-0.22378851806548	0.825144710049146	0.92096064064708	-6.12864376429919
CYP2F1	-0.0293188988660576	3.33138708817909	-0.223687072652465	0.825222598226275	0.921003867812565	-6.12866646018082
TNRC18	-0.0178363121123942	5.74047373471742	-0.223590211940871	0.825296968068434	0.92101832439172	-6.12868812079534
TMEM19	-0.029589941777716	5.43416451442297	-0.223568086879029	0.825313955970294	0.92101832439172	-6.1286930672343
FAN1	0.0326934762860263	7.16785601945853	0.223517199602484	0.825353028197461	0.92101832439172	-6.128704442114
PDILT	-0.0485671173047954	3.48917956957419	-0.223397382753909	0.825445027708751	0.921072514087936	-6.12873121471031
APOBEC3B	-0.0412302160872783	2.82930537202568	-0.223351951907583	0.825479911754235	0.921072514087936	-6.12874136231711
NDUFA1	0.0263475664790812	11.1066531977832	0.223201532493981	0.825595413845084	0.921148952335563	-6.12877494591581
HTATSF1P2	0.0761769432811952	3.61011434363507	0.223143919718629	0.825639653863961	0.921148952335563	-6.12878780294996
DOK1	-0.0284517679150924	6.20348470431514	-0.223109726763116	0.825665910422549	0.921148952335563	-6.12879543198763
LOC79999	-0.0323288401670787	4.05718008065165	-0.222873519316866	0.825847298379923	0.92130761551467	-6.12884810216785
MRPL13	0.049603164951743	8.92167609486957	0.222540844581449	0.826102782253086	0.921518204495628	-6.12892218874353
ADORA2A /// SPECC1L-ADORA2A	-0.0326903520476295	6.90302927472824	-0.222480494278575	0.826149131534719	0.921518204495628	-6.12893561694078
ANKRD53	0.0366947628412719	4.87942686037856	0.222429532868953	0.826188270614725	0.921518204495628	-6.12894695324773
MIR4723 /// TMEM199	-0.0321826248254693	7.53882602635989	-0.22242365075785	0.826192788188746	0.921518204495628	-6.12894826155025
CIB4	0.0276770681110627	2.84334782428236	0.222251765685122	0.826324801948016	0.921621744206058	-6.12898647712615
LRRC28	-0.0290404682482923	5.07925123703243	-0.222143084024593	0.82640827599546	0.92167113904942	-6.12901062538318
SLC7A7	0.0884243391222417	6.57713918802359	0.222024399668509	0.826499435123215	0.921701905677178	-6.12903698274059
SMIM7	-0.0215751609230979	7.82779721790552	-0.222005126592355	0.826514238632541	0.921701905677178	-6.12904126157217
CLDND2	0.0278733574897123	5.19137678029108	0.22193560934002	0.826567634878053	0.921717749494207	-6.12905669208419
CD3E	0.0459360091953548	3.37180572620251	0.221781937809918	0.826685673136312	0.921795079240577	-6.12909078497733
CNTFR	0.0298888985043144	3.80335836329851	0.221743282534421	0.826715365710065	0.921795079240577	-6.12909935716907
RP11-1017G21.4	0.0246004420923077	1.985024940549	0.221561009677112	0.826855379948376	0.921852358863488	-6.12913975795427
GABARAP	0.0227007525350608	11.7658404272212	0.221528756851163	0.826880155810541	0.921852358863488	-6.1291469033521
OR8D1	0.0304507768875289	2.97395599250414	0.221440649542291	0.826947838716681	0.921852358863488	-6.12916641766124
ZC3H12D	0.073160285451019	6.06744519534558	0.221428721757034	0.826957001594748	0.921852358863488	-6.12916905887444
CTDNEP1	-0.0302185243938926	8.40737078246023	-0.221384012729385	0.826991347120594	0.921852358863488	-6.12917895769854
AK021933	-0.0735277402993518	4.2064369357524	-0.221335707191408	0.82702845588957	0.921852358863488	-6.12918965057443
ZBED4	-0.0318065196543036	5.80356064884111	-0.22131249446762	0.827046288270186	0.921852358863488	-6.1291947880988
BRINP3	-0.135728228828878	5.95272323030983	-0.221255331339864	0.827090202295419	0.921852358863488	-6.12920743736414
CEMP1	0.0333386913523275	5.22401071610989	0.221217211984294	0.827119486781301	0.921852358863488	-6.12921587074714
SERPINA4	0.0434206292444111	3.40507076907997	0.221147827408305	0.827172790854457	0.921859374485489	-6.1292312174191
DGCR11	-0.0430354710647613	5.98544122707494	-0.22110698136876	0.827204170855282	0.921859374485489	-6.12924024961881
IZUMO4	-0.0332270786093867	5.22868991034941	-0.220925147026122	0.827343868824806	0.921971372820972	-6.12928043812392
CD180	0.0464595623502999	4.63478725720638	0.220751974134797	0.827476917916248	0.922032942163255	-6.1293186817139
REG1B	-0.0700464816201977	3.55480601804386	-0.220688281084899	0.827525854757593	0.922032942163255	-6.12933274021372
PKHD1L1	0.0323262085895763	3.55898017841528	0.220666716675601	0.827542423354449	0.922032942163255	-6.12933749905295
FKBP1B /// MFSD2B	0.0810970810896944	5.85206490593592	0.220636763855918	0.82756543716109	0.922032942163255	-6.12934410828094
HYDIN /// HYDIN2 /// LOC101930373	-0.0273951616817102	3.88764581127533	-0.22059811934287	0.827595129337095	0.922032942163255	-6.12935263405233
GAGE1	0.0635260082988701	5.36725337042215	0.220133411796785	0.827952204076351	0.922217701384359	-6.12945504168065
RP11-180N14.1	-0.0634500935946849	4.76781757003472	-0.220088584003921	0.827986651144458	0.922217701384359	-6.12946490901951
ATF2	0.0188582105859123	5.98937224947121	0.220055540334031	0.828012043154238	0.922217701384359	-6.12947218119769
ADHFE1	0.0567947080678768	9.82946880380502	0.21998470997324	0.828066472542057	0.922217701384359	-6.12948776572704
SRRT	0.0243104790914676	7.62276484534972	0.219948691860399	0.828094150898099	0.922217701384359	-6.12949568873781
ARL9	0.0424262122336628	5.51366910543734	0.219926637853354	0.828111098558338	0.922217701384359	-6.12950053938572
ZNF750	-0.0829724643455863	3.91519216874817	-0.219867056699617	0.828156884824448	0.922217701384359	-6.12951364148671
NPVF	-0.0293405110997989	2.80131879060618	-0.219765398398171	0.828235007520722	0.922217701384359	-6.12953598834194
ITGAE	-0.0308503579883443	9.17605893841476	-0.219645022714241	0.828327516572698	0.922217701384359	-6.12956243641412
USP38	-0.028237517673986	6.81710589266727	-0.21963246833071	0.828337164799204	0.922217701384359	-6.12956519394187
ZNF280C	0.0524033418815687	6.86447129745547	0.219618561377085	0.82834785252802	0.922217701384359	-6.12956824837394
CCDC6	0.0402157573925402	9.29473208816981	0.219592642813958	0.828367771472827	0.922217701384359	-6.12957394044355
RP11-403N16.3	0.0204443782360371	2.23411631251741	0.219587246520707	0.82837191864926	0.922217701384359	-6.12957512545899
COPG2	0.0255012211971942	4.62191567174647	0.219566893417753	0.828387560526882	0.922217701384359	-6.12957959469984
PCDHA5	-0.0285866509116708	3.59988964277472	-0.219553404987332	0.828397926769254	0.922217701384359	-6.12958255633284
LOC101929597 /// TBCD	-0.0225021578554037	4.5539115571666	-0.219520381975497	0.828423306028585	0.922217701384359	-6.1295898063783
HEY1	-0.0674292082386546	7.93335508891047	-0.219514880910742	0.82842753379459	0.922217701384359	-6.1295910140055
NPHP3-AS1	0.0322268087774666	2.94506059180082	0.219413616492866	0.82850536009401	0.922260687652568	-6.12961323880717
DBP	-0.0332222335086475	5.44599830502636	-0.219255888965741	0.828626584458697	0.922304026870921	-6.12964783540902
SMARCD2	0.0259046927600539	10.5141426266391	0.219245794168902	0.828634343148141	0.922304026870921	-6.12965004880016
CENPC	-0.0458237431574734	7.47347071241769	-0.219209895570657	0.828661934346782	0.922304026870921	-6.12965791912655
XPC	-0.036722212793248	8.02367093719276	-0.219000647691136	0.828822764083604	0.922418063482344	-6.1297037686283
SRBD1	0.0356705156088378	6.78542422220048	0.218952832688554	0.828859516192563	0.922418063482344	-6.12971423953152
SHC3	-0.0267024609841602	4.66901089925864	-0.218923518602642	0.828882048116469	0.922418063482344	-6.12972065783431
SERPINB12	0.0327794679416817	3.12134897661684	0.218666113781749	0.829079905770378	0.922594596126007	-6.12977697975337
PSMG1	0.0446935604942796	7.59413930528009	0.218414010035197	0.829273699979982	0.922742140587235	-6.12983207784652
RAB18	0.0385881166186555	8.23293602016256	0.218310443577387	0.829353315599092	0.922742140587235	-6.12985469430325
ART3	-0.0494142244969876	3.40481401296302	-0.218309298864328	0.829354195595677	0.922742140587235	-6.12985494422177
KIF6	0.0210022978503926	3.04367895498542	0.218289489595526	0.829369423980193	0.922742140587235	-6.1298592688573
C1orf94	-0.0280305765182663	3.16709962945468	-0.217963002560722	0.829620420961821	0.922950309707895	-6.12993048920255
ZNF572	0.0558808398004028	5.25081522479833	0.217944025760507	0.829635010537598	0.922950309707895	-6.12993462556646
RPN1	0.0387005560083573	9.86069876615232	0.217812630335719	0.829736030538534	0.922999577836055	-6.12996325593127
MKRN2	-0.0216999928425335	6.17220726877179	-0.21778433672838	0.829757783748535	0.922999577836055	-6.12996941870963
BC035400	-0.0288017686005495	4.16429858577455	-0.217208033686073	0.830200898124665	0.923448348145933	-6.13009477289665
LOC101928100	-0.0617333732338114	5.81713330352859	-0.217095788707646	0.830287209067356	0.923448348145933	-6.1301191493311
TMEM262	0.0344948149673428	7.31610763183967	0.217080175324992	0.83029921517552	0.923448348145933	-6.13012253912275
SPATA2L	0.0595713054983828	8.02031229672601	0.217055397952121	0.830318268137338	0.923448348145933	-6.13012791799276
RP11-141M1.1	-0.0247439703450356	2.79387993628653	-0.216947015177335	0.830401612086199	0.923466494936297	-6.13015143940905
LRWD1 /// MIR4467	-0.0289801712132095	6.50678610061151	-0.216899304779323	0.830438300973785	0.923466494936297	-6.13016178989562
GVINP1	-0.0618705849918322	4.54555885203734	-0.216858872034925	0.830469393719105	0.923466494936297	-6.13017055976505
AL022341.3	0.0252020694535956	5.69690113939179	0.216829947361758	0.830491636942711	0.923466494936297	-6.13017683253343
SNAI3-AS1	0.0297095231448351	4.53100056604433	0.216636584279647	0.830640337904613	0.923588178864298	-6.13021874495594
MRPL9	0.018053339597172	9.59581888778187	0.216480127653717	0.830760661666448	0.923674936665792	-6.13025263048052
ACTR1B	-0.0253885110733293	7.54127187374279	-0.216336990032849	0.830870746115895	0.923674936665792	-6.13028361002098
PHACTR1	0.0207807005606965	5.21054709467923	0.216269308835967	0.830922799692639	0.923674936665792	-6.13029825128687
LOC101928917	-0.0340692010730365	3.18703393803364	-0.216264444964775	0.830926540524404	0.923674936665792	-6.13029930329762
LOC100132354	0.0217964255419935	2.59183177273243	0.216217118660306	0.830962939676773	0.923674936665792	-6.13030953831415
APTX	0.0211463057536986	6.44318329718777	0.216190992667822	0.830983033615972	0.923674936665792	-6.13031518749317
GABRR1	-0.0343921370043456	2.74183696299645	-0.216177686250209	0.830993267850687	0.923674936665792	-6.13031806445615
LOC101927809	0.0354287281548777	7.3364475918809	0.215965633821134	0.831156365816094	0.923714416361027	-6.13036388824886
GXYLT1	0.0324875513475546	5.17299546180747	0.215930356034468	0.831183500124917	0.923714416361027	-6.13037150731355
UBE2H	-0.0338887921806488	7.84855070449737	-0.215899932259451	0.831206901089474	0.923714416361027	-6.13037807704586
IGHD	-0.0400994655305145	3.97777857176401	-0.215851204015485	0.831244381583133	0.923714416361027	-6.13038859753913
SCN9A	-0.0333539396319142	3.6078533275811	-0.215847411969324	0.831247298343388	0.923714416361027	-6.13038941614786
FAM73A	0.0367895323223887	6.8336061226518	0.215782583669465	0.83129716326217	0.923714416361027	-6.13040340875631
APEX2	-0.0423351876148535	5.91122279808802	-0.215774083969977	0.8313037011528	0.923714416361027	-6.13040524303021
RCN2	0.0406119124588482	9.19566619581091	0.215660707101777	0.83139091079642	0.923720355781365	-6.1304297033981
NPY6R	-0.0387602866397765	3.71112963105459	-0.215600955460604	0.831436872739405	0.923720355781365	-6.13044258930185
LIN37	0.0303589647317877	6.4902414468973	0.215542000753116	0.831482222275262	0.923720355781365	-6.13045529985768
SMARCB1	0.0243048497569099	7.47262064474877	0.215502281122812	0.831512776015979	0.923720355781365	-6.13046386140607
COPS5	0.0379874956653906	8.45072011895053	0.215493178799744	0.831519777882513	0.923720355781365	-6.13046582318653
CSMD3	0.0636837799292059	4.03032866323356	0.215411243801801	0.831582806167119	0.923720355781365	-6.1304834785351
ELF2	0.0439696571074631	7.91365977915017	0.215400014202479	0.831591444597993	0.923720355781365	-6.13048589776781
LOC101930288 /// LOC101930531	-0.0438254637834793	3.29264127540408	-0.215358685684094	0.831623236975783	0.923720355781365	-6.13049480023715
IFNGR1	-0.0494922330796388	9.50740113182321	-0.215212530627154	0.831735670596163	0.923801613733555	-6.13052626948243
RAD18	0.0227616588536537	5.58049977935372	0.215032278716915	0.831874339214466	0.923890963186292	-6.13056505097847
FBXL4	-0.0391850415652181	7.26565299815876	-0.214907061870463	0.831970672418142	0.923890963186292	-6.13059197255239
CTD-2286N8.2	-0.0231694386564061	3.18266046823221	-0.214849409065088	0.832015027421726	0.923890963186292	-6.13060436263605
MSANTD2	-0.0365314133086091	7.0537143186925	-0.214842819333732	0.832020097247337	0.923890963186292	-6.13060577861528
DNAJB11	-0.0329519872543883	9.29358141234576	-0.21477662307973	0.832071025910698	0.923890963186292	-6.13062000024484
CDC42SE2	-0.0477449613239649	8.76433319700379	-0.214746999100097	0.83209381762237	0.923890963186292	-6.1306263632596
C22orf24	0.051389346828518	3.26840052813189	0.21468742095761	0.832139655537244	0.923890963186292	-6.13063915756496
OSMR	-0.0457968573624691	6.51281890940092	-0.214673837919179	0.83215010606912	0.923890963186292	-6.13064207400488
C17orf67	0.0443841607945012	5.8396863328439	0.214572578036246	0.832228014505463	0.923890963186292	-6.13066380991823
RNF212	0.0232800298322266	5.56693439532817	0.214520266509342	0.832268263214317	0.923890963186292	-6.13067503483669
KCND2	-0.083065593246587	2.59476600722472	-0.214511227459077	0.832275217945515	0.923890963186292	-6.1306769741447
ASPSCR1	0.0385999320798752	6.36310730657026	0.214457110488719	0.832316856352113	0.923890963186292	-6.1306885831185
LOC286068	0.0343891100138977	3.97041683858555	0.214444226561033	0.832326769513365	0.923890963186292	-6.13069134650171
LOC100128325	0.0232507148126989	5.68914855676702	0.214263343913483	0.832465947400475	0.924001844401093	-6.13073012530606
RP11-385F5.4	-0.0517543531959951	6.53076521920273	-0.214132402886064	0.832566701856504	0.924070068786984	-6.13075817697668
NAP1L1	0.0284517227323161	10.4076086188689	0.213971639115299	0.832690407894501	0.924163759611112	-6.1307925942715
LINC00894	0.0281494313956119	5.44617039422974	0.213856660894376	0.832778885163305	0.924218344691215	-6.13081719373414
SUMO3	-0.022228976269173	8.20945704159488	-0.213663298624402	0.832927685133339	0.924327203212762	-6.13085853370047
LOC102723542	-0.0418874673496789	5.43348255654248	-0.213627060157854	0.832955572793133	0.924327203212762	-6.13086627717689
LOC102723493	-0.0210971823692216	3.22743419520174	-0.213380533371257	0.833145295843539	0.924494119562184	-6.13091892060047
OBP2A /// OBP2B	-0.0253263063618399	3.20032328035105	-0.213278655675419	0.833223702330858	0.924537504308241	-6.1309406579344
LOC285147	-0.0484288430648838	6.51682156262297	-0.213159493043618	0.833315413807041	0.924546758106112	-6.13096607019145
LOC101928847	-0.0353089539760126	3.0780146129937	-0.213129766705925	0.833338292553133	0.924546758106112	-6.13097240733588
C8B	0.0201611008200878	2.67714629884761	0.213114595529651	0.833349969041223	0.924546758106112	-6.13097564123092
PRPF38B	-0.040357977799682	7.7255776329712	-0.212933937973794	0.833489015072994	0.924657404580766	-6.13101413267001
TMEM251	0.0479788086487508	8.6504867505551	0.212859062272357	0.833546646017994	0.924659319393131	-6.13103007638677
PTPN23	0.0254069040814492	6.06780224042624	0.212829540836058	0.833569368583867	0.924659319393131	-6.13103636102305
GTPBP10	0.0344781574016572	3.70049886369623	0.212665918280248	0.833695311110124	0.924755410173086	-6.13107117788724
SEC11A	0.0223995965919884	11.1613798949316	0.212366616375632	0.833925699759556	0.924967340643469	-6.13113479667471
FBXO5	0.0381751762819076	5.80703368257233	0.212247722888276	0.834017222676749	0.924993929033268	-6.13116004359579
ORM1 /// ORM2	0.292079066115408	8.27064089788033	0.212210260081756	0.83404606163984	0.924993929033268	-6.1311679958719
FPGS	0.0296627469574334	6.75968061247651	0.21216679201603	0.834079523767381	0.924993929033268	-6.13117722114057
EEF1A1	0.0155259576961414	11.3358697168254	0.212091323770933	0.834137620702404	0.924993929033268	-6.1311932333693
FLJ38773	0.0578543632617455	5.62511101166437	0.212071483596497	0.834152894219339	0.924993929033268	-6.13119744195228
FASLG	0.0194766960324897	3.52655125611225	0.21193917857473	0.834254748016677	0.924993929033268	-6.13122549704083
SFXN1	-0.0176919922135063	7.01634904536921	-0.211882234032776	0.834298587165921	0.924993929033268	-6.13123756668384
LHFP	-0.0459942474882088	9.64196789048345	-0.211825799185952	0.834342034469058	0.924993929033268	-6.13124952510947
ASTE1	-0.0455568293834463	7.24504710464322	-0.21173027465624	0.834415576851861	0.924993929033268	-6.1312697593307
MIPEPP3	0.0327684675626788	6.17078049476207	0.211585816533832	0.834526795164578	0.924993929033268	-6.13130034151775
WAPAL	-0.0298530480653697	6.65884262560725	-0.211553929608902	0.834551345388484	0.924993929033268	-6.13130708926931
LOC101928978	0.0353622444411656	3.74621494731948	0.21144808345802	0.834632839177234	0.924993929033268	-6.13132948064482
CDH11	0.0645502908257262	6.27822034053587	0.211386764504537	0.834680051156543	0.924993929033268	-6.13134244734769
IFT27	-0.0257131234868571	7.12389372084256	-0.211299914368803	0.834746921737111	0.924993929033268	-6.13136080655006
TUSC2	0.0321028441027076	7.42074428889011	0.211281613791976	0.834761012497222	0.924993929033268	-6.13136467414094
NUP85	0.0281349493692255	9.32234681241379	0.211226893233164	0.834803145622303	0.924993929033268	-6.13137623663605
ZNF248	0.0209895367555243	7.17797028199929	0.21122263015192	0.834806428083418	0.924993929033268	-6.13137713730313
ZNF681	-0.0231718864160986	3.80996668055107	-0.211182760999721	0.834837126438128	0.924993929033268	-6.13138555963822
